,id,created_at,text,clean_text,cleaned_word_list
339,1037038986324193280,2018-09-04 18:05:36,"b""RT @sagaftraFOUND: We're proud to honor two iconic artists who have used their platforms to give back &amp; do good in the world. Harrison Ford\xe2\x80\xa6""",rt    we re proud to honor two iconic artists who have used their platforms to give back  amp  do good in the world  harrison ford   ,rt proud hon two icon art us platform giv back amp good world harrison ford
340,1036029282718502917,2018-09-01 23:13:24,b'#AStarIsBorn https://t.co/qAcDTL2rWc',   ,
341,1035853030485372928,2018-09-01 11:33:02,"b'Thank you, Venice. \xf0\x9f\x92\x95 #AStarIsBorn https://t.co/U3XMxTwcqk'",thank you  venice          ,thank ven
342,1035158662346616834,2018-08-30 13:33:52,"b""From our hearts to yours. The soundtrack to 'A Star Is Born.' https://t.co/rRbaji0jbW https://t.co/ZYtlq3cry6""",from our hearts to yours  the soundtrack to  a star is born      ,heart soundtrack star bear
343,1032433683225964545,2018-08-23 01:05:46,"b'The entire city of Anaheim, CA, the original City of Kindness, is taking the #BeKind21 challenge \xf0\x9f\x92\xaa @BTWFoundation a\xe2\x80\xa6 https://t.co/ClscdOhVbe'",the entire city of anaheim  ca  the original city of kindness  is taking the   challenge        a     ,entir city anaheim ca origin city kind tak challeng
344,1032413031840370688,2018-08-22 23:43:42,b'Paws Up Harry!!! You\xe2\x80\x99re so cute!! I \xe2\x9d\xa4\xef\xb8\x8f you! \xf0\x9f\x98\x8a https://t.co/evgF2XYNYD',paws up harry    you    so cute   i        you        ,paw harry cut
345,1032305102650888192,2018-08-22 16:34:50,"b'@twitter love the #discostick emoji, thank u!'",  love the   emoji  thank u ,lov emoj thank
346,1032304098102501377,2018-08-22 16:30:50,b'#TheFameTurns10 still kept my shades https://t.co/nUsvUcsw41',  still kept my shades  ,stil keep shad
347,1031630131083718658,2018-08-20 19:52:44,b'https://t.co/F8ZOIg5tAl', ,
348,1030535010783088640,2018-08-17 19:21:07,b'And we built a digital time capsule to celebrate the entire era \xf0\x9f\x92\x95\xc2\xa0 https://t.co/xHO8YsSNsd #TheFameTurns10 https://t.co/z15TiLaOTb',and we built a digital time capsule to celebrate the entire era             ,build digit tim cap celebr entir er
349,1030533948705669120,2018-08-17 19:16:54,"b""#TheFameTurns10 this Sunday and we're celebrating all weekend! \xf0\x9f\x8e\x89 We brought some merch back for u including a speci\xe2\x80\xa6 https://t.co/xKFLfcckF6""",  this sunday and we re celebrating all weekend       we brought some merch back for u including a speci     ,sunday celebr weekend bring merch back includ spec
350,1030516356427395072,2018-08-17 18:07:00,b'https://t.co/A3KgCY5HUt', ,
351,1030202669015609344,2018-08-16 21:20:31,b'What beautiful music and vocal artistry you gave to the world. You are a legend and your soul will never be forgott\xe2\x80\xa6 https://t.co/c1ftF7tNJD',what beautiful music and vocal artistry you gave to the world  you are a legend and your soul will never be forgott     ,beauty mus voc art gav world legend soul nev forget
352,1029511765757808640,2018-08-14 23:35:07,b'Love this \xf0\x9f\x98\x82 https://t.co/WJbYotp8xQ',love this       ,lov
353,1029050942371450880,2018-08-13 17:03:58,b'LADY GAGA ENIGMA\nTHE LAS VEGAS RESIDENCY AT PARK THEATER\nPLUS 4 EXCLUSIVE JAZZ &amp; PIANO ENGAGEMENTS\nON SALE NOW\xe2\x80\xa6 https://t.co/000tGPB46R',lady gaga enigma  las vegas residency at park theater    exclusive jazz  amp  piano engagements  sale now     ,lady gag enigm las vega resid park the exclud jazz amp piano eng sal
354,1027627932078895105,2018-08-09 18:49:26,b'RT @EW: .@LadyGaga and Bradley Cooper are headlining our Fall Movie Preview! The megastars give us the scoop on reimagining @StarIsBornMovi\xe2\x80\xa6',rt       and bradley cooper are headlining our fall movie preview  the megastars give us the scoop on reimagining     ,rt bradley coop headlin fal movy preview megast giv us scoop reimagin
355,1027600442052603904,2018-08-09 17:00:11,b'LADY GAGA ENIGMA\nTHE LAS VEGAS RESIDENCY AT PARK THEATER\nPLUS 4 EXCLUSIVE JAZZ &amp; PIANO ENGAGEMENTS\nPREFERRED TICKET\xe2\x80\xa6 https://t.co/yZ6SfEOZLl',lady gaga enigma  las vegas residency at park theater    exclusive jazz  amp  piano engagements  ticket     ,lady gag enigm las vega resid park the exclud jazz amp piano eng ticket
356,1027290688960978944,2018-08-08 20:29:21,"b""RT @BTWFoundation: We're so excited to announce our #BeKind21 challenge today! Dive into fall (or #BackToSchool!) the right way: kindly. Pl\xe2\x80\xa6""",rt    we re so excited to announce our   challenge today  dive into fall  or     the right way  kindly  pl   ,rt excit annount challeng today div fal right way kind pl
357,1027238813792264193,2018-08-08 17:03:13,b'LADY GAGA ENIGMA\nTHE LAS VEGAS RESIDENCY AT PARK THEATER\nPLUS 4 EXCLUSIVE JAZZ &amp; PIANO ENGAGEMENTS\nLITTLE MONSTERS\xe2\x80\xa6 https://t.co/QwMCAbj0Iz',lady gaga enigma  las vegas residency at park theater    exclusive jazz  amp  piano engagements  monsters     ,lady gag enigm las vega resid park the exclud jazz amp piano eng monst
358,1026915913512017920,2018-08-07 19:40:07,b'RT @ParkTheaterLV: .@ladygaga ENIGMA - THE LAS VEGAS RESIDENCY arrives in December and includes 4 JAZZ &amp; PIANO shows. Tickets go sale 8/13\xe2\x80\xa6',rt       enigma   the las vegas residency arrives in december and includes   jazz  amp  piano shows  tickets go sale        ,rt enigm las vega resid ar decemb includ jazz amp piano show ticket go sal
359,1026816689965477888,2018-08-07 13:05:50,b'LITTLE MONSTERS PRE-SALE FOR #ENIGMA AND JAZZ &amp; PIANO\nTOMORROW AT 10AM PT \nSIGN UP\nhttps://t.co/pv0Ib9sGnV\xe2\x80\xa6 https://t.co/gK34v6lWWW',little monsters pre sale for   and jazz  amp  piano  at   am pt   up    t co pv ib sgnv     ,littl monst pre sal jazz amp piano pt co pv ib sgnv
360,1026816222220836866,2018-08-07 13:03:59,b'RT @people: .@LadyGaga to Launch Las Vegas Residency at the End of the Year \xe2\x80\x94 All the Details https://t.co/gXQWdWBnBh https://t.co/9qSoS14o\xe2\x80\xa6',rt       to launch las vegas residency at the end of the year     all the details       ,rt launch las vega resid end year detail
361,1026801101050327040,2018-08-07 12:03:54,b'LADY GAGA ENIGMA\nTHE LAS VEGAS RESIDENCY AT @PARKTHEATERLV \nPLUS 4 EXCLUSIVE JAZZ &amp; PIANO ENGAGEMENTS\nLITTLE MONSTE\xe2\x80\xa6 https://t.co/RKWIKYiVNP',lady gaga enigma  las vegas residency at       exclusive jazz  amp  piano engagements  monste     ,lady gag enigm las vega resid exclud jazz amp piano eng monst
362,1026547170688696320,2018-08-06 19:14:52,b'Reminiscing over he good ole\xe2\x80\x99 times. @itstonybennett https://t.co/RZoDaidzMQ',reminiscing over he good ole    times     ,reminisc good ol tim
363,1026541583145951232,2018-08-06 18:52:40,b'RT @BTWFoundation: We made it to Monday! What will you accomplish this week? We have an exciting announcement coming! \xf0\x9f\x99\x8a #MotivationMonday h\xe2\x80\xa6',rt    we made it to monday  what will you accomplish this week  we have an exciting announcement coming         h   ,rt mad monday accompl week excit annount com
364,1025890522899144704,2018-08-04 23:45:35,"b'The art we made was sacred to me and I was emotional, he was an incredible artist and his art and heart will live o\xe2\x80\xa6 https://t.co/gcVC0kORGO'",the art we made was sacred to me and i was emotional  he was an incredible artist and his art and heart will live o     ,art mad sacr emot incred art art heart liv
365,1025888870905376768,2018-08-04 23:39:01,"b""Out of respect for Rick's family, Rick &amp; his legacy I apologize if I spoke too soon as there was no witnesses or ev\xe2\x80\xa6 https://t.co/zAJMw7NxWs""",out of respect for rick s family  rick  amp  his legacy i apologize if i spoke too soon as there was no witnesses or ev     ,respect rick famy rick amp leg apolog spok soon wit ev
366,1025539573215109120,2018-08-04 00:31:02,"b'Happy Birthday, now 92! To my dear friend and partner in musical life the legendary @itstonybennett I love you so m\xe2\x80\xa6 https://t.co/csbDKZvnJ9'",happy birthday  now     to my dear friend and partner in musical life the legendary   i love you so m     ,happy birthday dear friend partn mus lif legend lov
367,1021908440090734592,2018-07-25 00:02:12,b'We should all wrap our arms of love around Demi Lovato. I am so happy you\xe2\x80\x99re alive. Thank God. If I know my monster\xe2\x80\xa6 https://t.co/PLfcgFH6iN',we should all wrap our arms of love around demi lovato  i am so happy you    alive  thank god  if i know my monster     ,wrap arm lov around dem lovato happy al thank god know monst
368,1020032006430658560,2018-07-19 19:45:56,"b'RT @BTWFoundation: #WhenWeAllVote, we shape our communities, the laws that affect them, and the people who represent us. #BeKind + be a cha\xe2\x80\xa6'",rt       we shape our communities  the laws that affect them  and the people who represent us      be a cha   ,rt shap commun law affect peopl repres us cha
369,1017877798818668544,2018-07-13 21:05:53,"b'\xe2\x9d\xa4\xef\xb8\x8f@artbirdnyc if you like fried chicken and my family, it\xe2\x80\x99s the place to be!'",        if you like fried chicken and my family  it    the place to be ,lik fri chick famy plac
370,1017876439327281152,2018-07-13 21:00:29,b'At my dad\xe2\x80\x99s new restaurant #ArtBird at Grand Central Station in NYC baby. Just in case @JoanneTrattoria is all book\xe2\x80\xa6 https://t.co/xjW3qhyToK',at my dad    new restaurant   at grand central station in nyc baby  just in case   is all book     ,dad new resta grand cent stat nyc baby cas book
371,1017441714699689984,2018-07-12 16:13:02,b'RT @KingLadyGaga: 5 years ago today. https://t.co/19vR2D8s5F',rt      years ago today   ,rt year ago today
372,1017437733474758657,2018-07-12 15:57:13,b'NYC Baby @bobby_campbell @formichetti https://t.co/01eNRg5bMo',nyc baby      ,nyc baby
373,1015332612334710784,2018-07-06 20:32:13,"b'RT @AMENARTPOP: 9 years ago today, Lady Gaga released her Top 10 hit, ""Paparazzi"", as the fifth and final single from ""The Fame"". https://t\xe2\x80\xa6'",rt      years ago today  lady gaga released her top    hit   paparazzi   as the fifth and final single from  the fame   https   t   ,rt year ago today lady gag releas top hit paparazz fif fin singl fam https
374,1012801231021006848,2018-06-29 20:53:25,b'RT @THWofD: Cynthia Germanotta (@momgerm) explains what she learned about #mentalhealth from @ladygaga and why the @BTWFoundation has teame\xe2\x80\xa6',rt    cynthia germanotta     explains what she learned about   from   and why the   has teame   ,rt cynth germanott explain learn team
375,1011027333472571394,2018-06-24 23:24:34,b'#Pride Dance for your life. #equality https://t.co/8WZIHGUuMf',  dance for your life     ,dant lif
376,1011026861726552065,2018-06-24 23:22:42,b'#HappyPrideMonth #pride #equality https://t.co/lq5kjeGQs2',       ,
377,1011019816063459331,2018-06-24 22:54:42,b'I love the lgbtq \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 community more than I can say. So I\xe2\x80\x99ll sing it instead. Forever. And that\xe2\x80\x99s a NY promise. One\xe2\x80\xa6 https://t.co/CaojJolSxD',i love the lgbtq                community more than i can say  so i    sing it instead  forever  and that    a ny promise  one     ,lov lgbtq commun say sing instead forev ny prom on
378,1010986834875346946,2018-06-24 20:43:39,b'HAPPY PRIDE THIS IS SUCH A WONDERFUL TIME TO CELEBRATE https://t.co/ioplYXfFZO',happy pride this is such a wonderful time to celebrate  ,happy prid wond tim celebr
379,1010917761726459905,2018-06-24 16:09:10,"b'Loved performing and watching @itstonybennett sing last night. He\xe2\x80\x99s a dream. That\xe2\x80\x99s showbiz, baby! https://t.co/8YmhwIr07d'",loved performing and watching   sing last night  he    a dream  that    showbiz  baby   ,lov perform watch sing last night dream showb baby
380,1009949753226899456,2018-06-22 00:02:39,b'Untitled Original 11383 John Coltrane WOW \xf0\x9f\x8e\xb7\xf0\x9f\x8e\xbc',untitled original       john coltrane wow         ,untitl origin john colt wow
381,1009614203026456577,2018-06-21 01:49:18,b'RT @Variety: Exclusive Interview: @ladygaga on MTV documentary win and reinventing herself through the pain https://t.co/87R9pZmfiq https:/\xe2\x80\xa6',rt    exclusive interview    on mtv documentary win and reinventing herself through the pain   https     ,rt exclud interview mtv docu win reinv pain https
382,1008910117880803329,2018-06-19 03:11:31,b'So happy that #GagaFiveFootTwo won Best Music Documentary at the #MTVAwards! Thank u Little Monsters &amp; @MTV!! \xf0\x9f\x98\x98 https://t.co/Hba41WNgzM',so happy that   won best music documentary at the    thank u little monsters  amp            ,happy best mus docu thank littl monst amp
383,1008413271248928768,2018-06-17 18:17:13,"b""RT @AMENARTPOP: 7 years ago today, Lady Gaga performed on The Paul O'Grady Show in London, UK. https://t.co/JiL7Q54jdg""",rt      years ago today  lady gaga performed on the paul o grady show in london  uk   ,rt year ago today lady gag perform paul grady show london uk
384,1006255056952291329,2018-06-11 19:21:15,"b""RT @allyslays38: I'm beautiful in my way\n'Cause God makes no mistakes\nI'm on the right track, baby\nI was born this way\nDon't hide yourself\xe2\x80\xa6""",rt    i m beautiful in my way  cause god makes no mistakes  m on the right track  baby  was born this way  t hide yourself   ,rt beauty way caus god mak mistak right track baby bear way hide
385,1006207004816203777,2018-06-11 16:10:19,"b'My mother and I, as well as the whole @BTWFoundation wish you a HAPPY PRIDE !!! \xf0\x9f\x8e\x89\xf0\x9f\x8c\x88\xf0\x9f\x92\x95 https://t.co/mIz0qVbyje'",my mother and i  as well as the whole   wish you a happy pride                   ,moth wel whol wish happy prid
386,1004397799121698816,2018-06-06 16:21:10,"b""It\xe2\x80\x99s a dream come true and an honor to be a part of this incredible movie. Bradley's ability as a director, actor a\xe2\x80\xa6 https://t.co/cgL9ROMGFn""",it    a dream come true and an honor to be a part of this incredible movie  bradley s ability as a director  actor a     ,dream com tru hon part incred movy bradley abl direct act
387,1004397610298273792,2018-06-06 16:20:25,b'RT @starisbornmovie: Lady Gaga. #AStarIsBorn https://t.co/pYtRPed2bv',rt    lady gaga     ,rt lady gag
388,1004397574025986048,2018-06-06 16:20:17,b'RT @starisbornmovie: Bradley Cooper. #AStarIsBorn https://t.co/JMAhnjpxGL',rt    bradley cooper     ,rt bradley coop
389,1004397537204158466,2018-06-06 16:20:08,b'RT @starisbornmovie: Bradley Cooper &amp; Lady Gaga in #AStarIsBorn. In theaters October 5. https://t.co/03kSXHkoOF',rt    bradley cooper  amp  lady gaga in    in theaters october     ,rt bradley coop amp lady gag the octob
390,1003847606127099904,2018-06-05 03:54:54,"b'RT @LadyGagaUpdates: Exactly 9 years ago today, Lady Gaga released the epic music video for ""Paparazzi"". It was directed by Jonas \xc3\x85kerlund\xe2\x80\xa6'",rt    exactly   years ago today  lady gaga released the epic music video for  paparazzi   it was directed by jonas      ,rt exact year ago today lady gag releas ep mus video paparazz direct jona
391,1002712884932038656,2018-06-02 00:45:55,"b'RT @gagasyuyi: Lady Gaga 6 years ago: ""#HappyBirthdayMarilyn They\'ll never take our blonde hair and lipstick."" \xf0\x9f\x92\x8b https://t.co/2QEDx7sRc3'",rt    lady gaga   years ago     they  ll never take our blonde hair and lipstick         ,rt lady gag year ago nev tak blond hair lipstick
392,1001956863901093888,2018-05-30 22:41:46,"b'Nothing like New York, Baby https://t.co/4a60i6trQl'",nothing like new york  baby  ,noth lik new york baby
393,1000772959034855426,2018-05-27 16:17:21,b'Happy Birthday to my manager and best friend @bobby_campbell love you to the moon and back. Thank you for taking su\xe2\x80\xa6 https://t.co/uGkxFXztLD',happy birthday to my manager and best friend   love you to the moon and back  thank you for taking su     ,happy birthday man best friend lov moon back thank tak su
394,999438925138661376,2018-05-23 23:56:23,b'#HappyBirthdayBornThisWay https://t.co/Qp1jyqOazz',   ,
395,999432406699474944,2018-05-23 23:30:28,b'I\xe2\x80\x99m emotional. It\xe2\x80\x99s been 7 yrs since the release of \xe2\x80\x9cBorn This Way.\xe2\x80\x9d It\xe2\x80\x99s a celebration of love &amp; diversity that br\xe2\x80\xa6 https://t.co/qJyLVBE7St',i    emotional  it    been   yrs since the release of     this way     it    a celebration of love  amp  diversity that br     ,emot yr sint releas way celebr lov amp divers br
396,997014583721189377,2018-05-17 07:22:55,b'That was the night @itstonybennett asked me to make a record with him. \xe2\x9d\xa4\xef\xb8\x8f Tony https://t.co/aXsgqdmbDf',that was the night   asked me to make a record with him         tony  ,night ask mak record tony
397,996879385784274949,2018-05-16 22:25:41,"b'#MentalHealthAwarenessMonth is an important time to learn how to be there for your friends, family and community me\xe2\x80\xa6 https://t.co/AYSAR0Dx0E'",  is an important time to learn how to be there for your friends  family and community me     ,import tim learn friend famy commun
398,996430174840242177,2018-05-15 16:40:41,"b'This is the #MentalHealthMinute, an important message to support @heads_together &amp; the UK\xe2\x80\x99s\xe2\x80\xa6 https://t.co/3YXG2EbIB9'",this is the    an important message to support    amp  the uk        ,import mess support amp uk
399,995491014184857601,2018-05-13 02:28:47,b'Tiny Dancer flies to see the Rocket Man. 4 more show left baby. How wonderful life is while you\xe2\x80\x99re in the world\xe2\x80\xa6 https://t.co/2ZwPvYo6sq',tiny dancer flies to see the rocket man    more show left baby  how wonderful life is while you    in the world     ,tiny dant fli see rocket man show leave baby wond lif world
400,994688647021576192,2018-05-10 21:20:28,b'RT @weeklygaga: Have you voted today #LittleMonsters Remember you can vote daily for #ladygaga\xe2\x80\x98s \xe2\x80\x9cGaga: Five Foot Two\xe2\x80\x9d for \xe2\x80\x9cBest Music Docu\xe2\x80\xa6',rt    have you voted today   remember you can vote daily for           five foot two    for     music docu   ,rt vot today rememb vot dai fiv foot two mus docu
401,994685119418925056,2018-05-10 21:06:27,b'Thank you so much for this award! We are so honored and grateful @bmi Thankful for Million Reasons that we have you\xe2\x80\xa6 https://t.co/yTlhcQeVDm',thank you so much for this award  we are so honored and grateful   thankful for million reasons that we have you     ,thank much award hon grat thank mil reason
402,993559604939317249,2018-05-07 18:34:03,b'In honor of the Met Gala and its theme I\xe2\x80\x99ll post the \xe2\x80\x9cJudas\xe2\x80\x9d video. Here we explored Christianity through fashion s\xe2\x80\xa6 https://t.co/m4aMWRQLeW',in honor of the met gala and its theme i    post the        video  here we explored christianity through fashion s     ,hon meet gal them post video expl christianity fash
403,993535753517854720,2018-05-07 16:59:17,b'https://t.co/SLbwyiFdbr', ,
404,993328527360471040,2018-05-07 03:15:50,b'\xf0\x9f\x99\x8c #ThisIsAmerica https://t.co/HGKTBa41OA',        ,
405,993324401130078209,2018-05-07 02:59:26,"b'RT @LGMonsterFacts: 7 years ago today, after traveling around the world for 2 years and 203 performances, Lady Gaga played the last Monster\xe2\x80\xa6'",rt      years ago today  after traveling around the world for   years and     performances  lady gaga played the last monster   ,rt year ago today travel around world year perform lady gag play last monst
406,993301578932150272,2018-05-07 01:28:45,b'Love. https://t.co/O31fOeiSNb',love   ,lov
407,993196828412661760,2018-05-06 18:32:31,b'\xf0\x9f\x92\x95\xf0\x9f\x92\x8b https://t.co/dQd7nldRZs',          ,
408,992928248236466177,2018-05-06 00:45:16,"b""RT @MTV: @ladygaga congrats!!! you've been nominated at the 2018 #mtvawards and can vote now at https://t.co/B6c16HKCG5 \xf0\x9f\x8c\x88 https://t.co/HQec\xe2\x80\xa6""",rt      congrats    you ve been nominated at the        and can vote now at            ,rt congr nomin vot
409,992112255889129472,2018-05-03 18:42:49,"b'RT @AMENARTPOP: Lady Gaga\'s documentary ""Gaga: Five Foot Two"" is nominated as Best Music Documentary at the 2018 MTV Movie &amp; TV Awards! VOT\xe2\x80\xa6'",rt    lady gaga  s documentary  gaga  five foot two  is nominated as best music documentary at the      mtv movie  amp  tv awards  vot   ,rt lady gag docu gag fiv foot two nomin best mus docu mtv movy amp tv award vot
410,990076104160374785,2018-04-28 03:51:52,"b'RT @gagasyuyi: \xe2\x80\xa2 And after the show, some fans could meet and take pictures with Lady Gaga. \xf0\x9f\x92\x95 https://t.co/evVqbCpVfB'",rt        and after the show  some fans could meet and take pictures with lady gaga        ,rt show fan could meet tak pict lady gag
411,990043430653837312,2018-04-28 01:42:02,b'It\xe2\x80\x99s the 6 year anniversary of the Born This Way Ball. Such a special time and such a special show that I will neve\xe2\x80\xa6 https://t.co/BuxO0Gfuzl',it    the   year anniversary of the born this way ball  such a special time and such a special show that i will neve     ,year annivers bear way bal spec tim spec show nev
412,989975635794710528,2018-04-27 21:12:39,b'Words from me that my mom spoke on my behalf receiving a Didi Hirsch Erasing the Stigma Leadership Award.\xe2\x80\xa6 https://t.co/20b9en9Bbp',words from me that my mom spoke on my behalf receiving a didi hirsch erasing the stigma leadership award      ,word mom spok behalf receiv do hirsch eras stigm lead award
413,989972164383133696,2018-04-27 20:58:51,b'So proud of my mom and The Born This Way Foundation. We can all learn more about suicide prevention and mental heal\xe2\x80\xa6 https://t.co/ju8Wnw36F7',so proud of my mom and the born this way foundation  we can all learn more about suicide prevention and mental heal     ,proud mom bear way find learn suicid prev ment heal
414,989597437856645120,2018-04-26 20:09:49,b'Making music n\xe2\x80\x99 stuff. \xf0\x9f\x92\x95 https://t.co/pfbzkWGDAG',making music n    stuff        ,mak mus stuff
415,989203475224346626,2018-04-25 18:04:21,b'RT @TheWebbyAwards: Congrats Monsters! \xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x99\x8c\xf0\x9f\x8e\x89 @ladygaga won FOUR #Webbys!\n\n\xf0\x9f\x8f\x86 @LiveNationProds \xe2\x9e\xa1\xef\xb8\x8f https://t.co/Yq996ZchrJ\n\n\xf0\x9f\x8f\x86 @intel \xe2\x9e\xa1\xef\xb8\x8f https:/\xe2\x80\xa6',rt    congrats monsters                   won four                                    https     ,rt congr monst four https
416,987907087375069186,2018-04-22 04:12:58,b'Do it https://t.co/hVUjE15KhO',do it  ,
417,986776763698003968,2018-04-19 01:21:28,b'@boysnoize But then I resurrected it with a blow dryer it was a christening \xe2\x98\xa0\xef\xb8\x8f',  but then i resurrected it with a blow dryer it was a christening       ,resurrect blow dry christen
418,985360308720910336,2018-04-15 03:32:59,"b'Love you #BeyHive @Beyonce Have fun celebrating all that love in the desert. When it\xe2\x80\x99s dry and we are thirsty, musi\xe2\x80\xa6 https://t.co/nDdDxt2HyL'",love you     have fun celebrating all that love in the desert  when it    dry and we are thirsty  musi     ,lov fun celebr lov desert dry thirsty mus
419,984528458234523648,2018-04-12 20:27:30,b'So crazy!!! Happened in 2010! \xf0\x9f\x92\x95\xf0\x9f\x99\x8f https://t.co/2fGEHhPewF',so crazy    happened in                 ,crazy hap
420,983913140009119744,2018-04-11 03:42:27,b'Don\xe2\x80\x99t forget to watch!! I had so much fun performing for my pops!  #EltonSalute #EltonREVAMP https://t.co/pR2kTySaop',don    forget to watch   i had so much fun performing for my pops        ,forget watch much fun perform pop
421,983893504001589249,2018-04-11 02:24:25,b'@tc_littles Fall down 9 times but I get up 10! @iamcardib SPEAK WOMAN.\xf0\x9f\x92\x95 https://t.co/KnqkjYGebb',  fall down   times but i get up       speak woman       ,fal tim get speak wom
422,983891794306871296,2018-04-11 02:17:38,b'I LIVE @iamcardib \xf0\x9f\x99\x8c\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa5 https://t.co/DFQXBO63tu',i live                   ,liv
423,983241471556911104,2018-04-09 07:13:29,b'This video is so cool!!  Thank you for believing in me \xf0\x9f\x92\x95 https://t.co/wumFjeA3GS',this video is so cool    thank you for believing in me       ,video cool thank believ
424,983238110707240960,2018-04-09 07:00:07,b'I love you little monsters 4eva. The last decades been a blast I will never forget. I can\xe2\x80\x99t wait for the next. If y\xe2\x80\xa6 https://t.co/WGWVfDkKsq',i love you little monsters  eva  the last decades been a blast i will never forget  i can    wait for the next  if y     ,lov littl monst ev last decad blast nev forget wait next
425,983077080496615425,2018-04-08 20:20:15,b'I can\xe2\x80\x99t believe it\xe2\x80\x99s been ten years since the release of Just Dance. It\xe2\x80\x99s very emotional and I am so grateful to li\xe2\x80\xa6 https://t.co/Bfehav2MC7',i can    believe it    been ten years since the release of just dance  it    very emotional and i am so grateful to li     ,believ ten year sint releas dant emot grat li
426,982392874271518720,2018-04-06 23:01:27,b'@iamcardib Love you girl.',  love you girl ,lov girl
427,980594362613612545,2018-04-01 23:54:49,"b'HAPPY EASTER from me, my friends, family and especially Gustave! My swimming spotted Easter BunnyBatPig! \xf0\x9f\x90\xb0\xf0\x9f\x90\xa3\xf0\x9f\x8c\xb8 https://t.co/zUQmDv6wJ4'",happy easter from me  my friends  family and especially gustave  my swimming spotted easter bunnybatpig                ,happy east friend famy espec gustav swim spot east bunnybatpig
428,980262867818565633,2018-04-01 01:57:34,b'\xf0\x9f\x92\x95\xf0\x9f\x92\x95love you\xf0\x9f\xa7\x9a\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa7\x9a\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/Ls3FGzCpqm',         you                            ,
429,979502753037803520,2018-03-29 23:37:09,"b'HERE WE ARE!!!  Here\'s my cover of one of the greatest songs of all time. Elton John and Bernie Taupin\xe2\x80\x99s ""Your Song\xe2\x80\xa6 https://t.co/U0B0ezTHhF'",here we are     here  s my cover of one of the greatest songs of all time  elton john and bernie taupin     your song     ,cov on greatest song tim elton john berny taupin song
430,979093276362854400,2018-03-28 20:30:02,b'Thank you so much \xf0\x9f\xa4\x97for all your beautiful birthday\xf0\x9f\x8e\x82messages. I love you so much. If you\xe2\x80\x99re compelled to give me a g\xe2\x80\xa6 https://t.co/SEvXlL5D1W',thank you so much      all your beautiful birthday      i love you so much  if you    compelled to give me a g     ,thank much beauty birthday lov much compel giv
431,979091957803753472,2018-03-28 20:24:48,b'Here\xe2\x80\x99s me in 2007 right before I dyed my hair blonde and released Just Dance. It\xe2\x80\x99s now 2018 and I\xe2\x80\x99m so blessed to b\xe2\x80\xa6 https://t.co/qkxtKsDUPL',here    me in      right before i dyed my hair blonde and released just dance  it    now      and i    so blessed to b     ,right dye hair blond releas dant bless
432,978353261454409729,2018-03-26 19:29:29,b'Happy Ten Year Twitter Anniversary! It\xe2\x80\x99s been willlllld ride \xf0\x9f\xa7\x9a\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/wljWKdXkwH',happy ten year twitter anniversary  it    been willlllld ride                ,happy ten year twit annivers willlllld rid
433,977644773308645376,2018-03-24 20:34:12,"b'Today and every day, listen to young people. #MarchForOurLives #guncontrol. Follow @ChnlKindness for more reports f\xe2\x80\xa6 https://t.co/ZIMvJ3PNM5'",today and every day  listen to young people       follow   for more reports f     ,today every day list young peopl follow report
434,977623188375916544,2018-03-24 19:08:26,b'#March4OurLives we say #BeKind !! https://t.co/PUWghs405G',  we say       ,say
435,977603418293395456,2018-03-24 17:49:52,b'DISARM HATE https://t.co/VNmeJunFy5',disarm hate  ,disarm hat
436,977570065166909443,2018-03-24 15:37:20,b'Proud to share these photos of the brave young people from #StreetCornerResources as they join with other youth lea\xe2\x80\xa6 https://t.co/XyvwBKdVPQ',proud to share these photos of the brave young people from   as they join with other youth lea     ,proud shar photo brav young peopl join you lea
437,977383751838765056,2018-03-24 03:17:00,"b'Our bus will be one of 17 buses, representing the lives lost in the Parkland shooting and those lost every day to g\xe2\x80\xa6 https://t.co/JzVsTSAuo5'",our bus will be one of    buses  representing the lives lost in the parkland shooting and those lost every day to g     ,bus on bus repres liv lose parkland shoot lose every day
438,977383328138526720,2018-03-24 03:15:18,b'.@BTWFoundation &amp; I believe in the power of young people to create a better future. We\xe2\x80\x99re so proud to stand with\xe2\x80\xa6 https://t.co/jtbOADrlRO',    amp  i believe in the power of young people to create a better future  we    so proud to stand with     ,amp believ pow young peopl cre bet fut proud stand
439,976681616482316289,2018-03-22 04:46:57,b'\xf0\x9f\x92\x95\xf0\x9f\x8c\x88 https://t.co/r8e3jymlZC',          ,
440,975842422239379456,2018-03-19 21:12:18,b'@Shout_LGaga Hang in there I love you',  hang in there i love you,hang lov
441,975834198387826688,2018-03-19 20:39:37,"b'I miss you Sonja, everyday. #BreastCancerAwareness https://t.co/IDKndqIuhN'",i miss you sonja  everyday     ,miss sonj everyday
